,Blueprint ID,Material Type,Quantity,Material ID
25286,36997,products,1,35920
25287,36997,skills,1,22242
25288,36997,materials,15,2868
25289,36997,materials,15,2870
25290,36997,materials,15,2872
25291,36997,materials,15,2875
25292,36997,materials,15,2876
25293,36997,materials,30,2867
25294,36997,materials,30,2869
25295,36997,materials,30,2871
25296,36997,materials,1500,40
25297,36997,materials,3500,39
25298,36997,materials,7500,38
25299,36997,materials,40000,37
25300,36997,materials,350000,36
25301,36997,materials,1000000,35
25302,36997,materials,5000000,34
25303,36999,products,1,35916
25304,36999,skills,1,22242
25305,36999,materials,6,2868
25306,36999,materials,6,2870
25307,36999,materials,6,2872
25308,36999,materials,6,2875
25309,36999,materials,6,2876
25310,36999,materials,12,2867
25311,36999,materials,12,2869
25312,36999,materials,12,2871
25313,36999,materials,600,40
25314,36999,materials,1400,39
25315,36999,materials,3000,38
25316,36999,materials,16000,37
25317,36999,materials,140000,36
25318,36999,materials,400000,35
25319,36999,materials,2000000,34
25320,37000,products,1,35917
25321,37000,skills,1,22242
25322,37000,materials,75,2868
25323,37000,materials,75,2870
25324,37000,materials,75,2872
25325,37000,materials,75,2875
25326,37000,materials,75,2876
25327,37000,materials,150,2867
25328,37000,materials,150,2869
25329,37000,materials,150,2871
25330,37000,materials,6000,40
25331,37000,materials,14000,39
25332,37000,materials,30000,38
25333,37000,materials,160000,37
25334,37000,materials,1400000,36
25335,37000,materials,4000000,35
25336,37000,materials,20000000,34
25337,37001,products,1,35918
25338,37001,skills,1,22242
25339,37001,materials,25,2867
25340,37001,materials,25,2869
25341,37001,materials,25,2871
25342,37001,materials,50,2868
25343,37001,materials,50,2870
25344,37001,materials,50,2872
25345,37001,materials,50,2875
25346,37001,materials,50,2876
25347,37001,materials,2250,40
25348,37001,materials,5250,39
25349,37001,materials,11250,38
25350,37001,materials,60000,37
25351,37001,materials,525000,36
25352,37001,materials,1500000,35
25353,37001,materials,7500000,34
25354,37002,products,1,35919
25355,37002,skills,1,22242
25356,37002,materials,10,2868
25357,37002,materials,10,2870
25358,37002,materials,10,2872
25359,37002,materials,10,2875
25360,37002,materials,10,2876
25361,37002,materials,20,2867
25362,37002,materials,20,2869
25363,37002,materials,20,2871
25364,37002,materials,900,40
25365,37002,materials,2100,39
25366,37002,materials,4500,38
25367,37002,materials,24000,37
25368,37002,materials,210000,36
25369,37002,materials,600000,35
25370,37002,materials,3000000,34
25371,37003,products,1,35930
25372,37003,skills,1,22242
25373,37003,materials,750,40
25374,37003,materials,1750,39
25375,37003,materials,3750,38
25376,37003,materials,20000,37
25377,37003,materials,175000,36
25378,37003,materials,500000,35
25379,37003,materials,2500000,34
25380,37004,products,1,35931
25381,37004,skills,1,22242
25382,37004,materials,750,40
25383,37004,materials,1750,39
25384,37004,materials,3750,38
25385,37004,materials,20000,37
25386,37004,materials,175000,36
25387,37004,materials,500000,35
25388,37004,materials,2500000,34
25389,37005,products,1,35932
25390,37005,skills,1,22242
25391,37005,materials,750,40
25392,37005,materials,1750,39
25393,37005,materials,3750,38
25394,37005,materials,20000,37
25395,37005,materials,175000,36
25396,37005,materials,500000,35
25397,37005,materials,2500000,34
25398,37006,products,1,35933
25399,37006,skills,1,22242
25400,37006,materials,750,40
25401,37006,materials,1750,39
25402,37006,materials,3750,38
25403,37006,materials,20000,37
25404,37006,materials,175000,36
25405,37006,materials,500000,35
25406,37006,materials,2500000,34
25407,37007,products,1,35934
25408,37007,skills,1,22242
25409,37007,materials,750,40
25410,37007,materials,1750,39
25411,37007,materials,3750,38
25412,37007,materials,20000,37
25413,37007,materials,175000,36
25414,37007,materials,500000,35
25415,37007,materials,2500000,34
25416,37008,products,1,35923
25417,37008,skills,1,3400
25418,37008,materials,2250,40
25419,37008,materials,5250,39
25420,37008,materials,11250,38
25421,37008,materials,60000,37
25422,37008,materials,525000,36
25423,37008,materials,1500000,35
25424,37008,materials,7500000,34
25425,37011,materials,45,2867
25426,37011,materials,45,2868
25427,37011,materials,45,2871
25428,37011,materials,45,2875
25429,37011,materials,45,2876
25430,37011,materials,90,2869
25431,37011,materials,90,2870
25432,37011,materials,90,2872
25433,37011,materials,3750,40
25434,37011,materials,8750,39
25435,37011,materials,18750,38
25436,37011,materials,100000,37
25437,37011,materials,875000,36
25438,37011,materials,2500000,35
25439,37011,materials,12500000,34
25440,37011,skills,1,22242
25441,37012,materials,10,2867
25442,37012,materials,10,2868
25443,37012,materials,10,2871
25444,37012,materials,10,2875
25445,37012,materials,10,2876
25446,37012,materials,20,2869
25447,37012,materials,20,2870
25448,37012,materials,20,2872
25449,37012,materials,900,40
25450,37012,materials,2100,39
25451,37012,materials,4500,38
25452,37012,materials,24000,37
25453,37012,materials,210000,36
25454,37012,materials,600000,35
25455,37012,materials,3000000,34
25456,37012,skills,1,22242
25457,37014,materials,1,2867
25458,37014,materials,1,2868
25459,37014,materials,1,2871
25460,37014,materials,1,2875
25461,37014,materials,1,2876
25462,37014,materials,2,2869
25463,37014,materials,2,2870
25464,37014,materials,2,2872
25465,37014,materials,75,40
25466,37014,materials,175,39
25467,37014,materials,375,38
25468,37014,materials,2000,37
25469,37014,materials,17500,36
25470,37014,materials,50000,35
25471,37014,materials,250000,34
25472,37014,skills,1,22242
25473,37015,materials,15,2867
25474,37015,materials,15,2868
25475,37015,materials,15,2871
25476,37015,materials,15,2875
25477,37015,materials,15,2876
25478,37015,materials,30,2869
25479,37015,materials,30,2870
25480,37015,materials,30,2872
25481,37015,materials,1500,40
25482,37015,materials,3500,39
25483,37015,materials,7500,38
25484,37015,materials,40000,37
25485,37015,materials,350000,36
25486,37015,materials,1000000,35
25487,37015,materials,5000000,34
25488,37015,skills,1,22242
25489,37020,products,1,35959
25490,37020,skills,1,3400
25491,37020,materials,150,40
25492,37020,materials,350,39
25493,37020,materials,750,38
25494,37020,materials,4000,37
25495,37020,materials,35000,36
25496,37020,materials,100000,35
25497,37020,materials,500000,34
25498,37021,products,1,35939
25499,37021,skills,1,22242
25500,37021,materials,2250,40
25501,37021,materials,5250,39
25502,37021,materials,11250,38
25503,37021,materials,60000,37
25504,37021,materials,525000,36
25505,37021,materials,1500000,35
25506,37021,materials,7500000,34
25507,37022,products,1,35892
25508,37022,skills,1,3400
25509,37022,materials,45,2868
25510,37022,materials,45,2869
25511,37022,materials,45,2871
25512,37022,materials,45,2872
25513,37022,materials,45,2876
25514,37022,materials,90,2867
25515,37022,materials,90,2870
25516,37022,materials,90,2875
25517,37022,materials,3750,40
25518,37022,materials,8750,39
25519,37022,materials,18750,38
25520,37022,materials,100000,37
25521,37022,materials,875000,36
25522,37022,materials,2500000,35
25523,37022,materials,12500000,34
25524,37023,products,1,35894
25525,37023,skills,1,3400
25526,37023,materials,10,2868
25527,37023,materials,10,2869
25528,37023,materials,10,2871
25529,37023,materials,10,2872
25530,37023,materials,10,2876
25531,37023,materials,20,2867
25532,37023,materials,20,2870
25533,37023,materials,20,2875
25534,37023,materials,900,40
25535,37023,materials,2100,39
25536,37023,materials,4500,38
25537,37023,materials,24000,37
25538,37023,materials,210000,36
25539,37023,materials,600000,35
25540,37023,materials,3000000,34
25541,37024,products,1,35895
25542,37024,skills,1,22242
25543,37024,materials,3,2868
25544,37024,materials,3,2869
25545,37024,materials,3,2871
25546,37024,materials,3,2872
25547,37024,materials,3,2876
25548,37024,materials,7,2867
25549,37024,materials,7,2870
25550,37024,materials,7,2875
25551,37024,materials,300,40
25552,37024,materials,700,39
25553,37024,materials,1500,38
25554,37024,materials,8000,37
25555,37024,materials,70000,36
25556,37024,materials,200000,35
25557,37024,materials,1000000,34
25558,37025,products,1,35896
25559,37025,skills,1,22242
25560,37025,materials,2,2868
25561,37025,materials,2,2869
25562,37025,materials,2,2871
25563,37025,materials,2,2872
25564,37025,materials,2,2876
25565,37025,materials,5,2867
25566,37025,materials,5,2870
25567,37025,materials,5,2875
25568,37025,materials,225,40
25569,37025,materials,525,39
25570,37025,materials,1125,38
25571,37025,materials,6000,37
25572,37025,materials,52500,36
25573,37025,materials,150000,35
25574,37025,materials,750000,34
25575,37026,products,1,35897
25576,37026,skills,1,22242
25577,37026,materials,3,2868
25578,37026,materials,3,2869
25579,37026,materials,3,2871
25580,37026,materials,3,2872
25581,37026,materials,3,2876
25582,37026,materials,7,2867
25583,37026,materials,7,2870
25584,37026,materials,7,2875
25585,37026,materials,300,40
25586,37026,materials,700,39
25587,37026,materials,1500,38
25588,37026,materials,8000,37
25589,37026,materials,70000,36
25590,37026,materials,200000,35
25591,37026,materials,1000000,34
25592,37027,products,1,35898
25593,37027,skills,1,22242
25594,37027,materials,25,2868
25595,37027,materials,25,2869
25596,37027,materials,25,2871
25597,37027,materials,25,2872
25598,37027,materials,25,2876
25599,37027,materials,50,2867
25600,37027,materials,50,2870
25601,37027,materials,50,2875
25602,37027,materials,2250,40
25603,37027,materials,5250,39
25604,37027,materials,11250,38
25605,37027,materials,60000,37
25606,37027,materials,525000,36
25607,37027,materials,1500000,35
25608,37027,materials,7500000,34
25609,37028,products,1,35963
25610,37028,skills,1,3400
25611,37028,materials,150,40
25612,37028,materials,350,39
25613,37028,materials,750,38
25614,37028,materials,4000,37
25615,37028,materials,35000,36
25616,37028,materials,100000,35
25617,37028,materials,500000,34
25618,37029,products,1,35926
25619,37029,skills,1,3400
25620,37029,materials,2250,40
25621,37029,materials,5250,39
25622,37029,materials,11250,38
25623,37029,materials,60000,37
25624,37029,materials,525000,36
25625,37029,materials,1500000,35
25626,37029,materials,7500000,34
25627,37030,products,1,35928
25628,37030,skills,1,3400
25629,37030,materials,24000,40
25630,37030,materials,56000,39
25631,37030,materials,120000,38
25632,37030,materials,640000,37
25633,37030,materials,5600000,36
25634,37030,materials,16000000,35
25635,37030,materials,80000000,34
25636,37031,products,1,35904
25637,37031,skills,1,22242
25638,37031,materials,45,2867
25639,37031,materials,45,2868
25640,37031,materials,45,2869
25641,37031,materials,45,2871
25642,37031,materials,45,2875
25643,37031,materials,90,2870
25644,37031,materials,90,2872
25645,37031,materials,90,2876
25646,37031,materials,3750,40
25647,37031,materials,8750,39
25648,37031,materials,18750,38
25649,37031,materials,100000,37
25650,37031,materials,875000,36
25651,37031,materials,2500000,35
25652,37031,materials,12500000,34
25653,37032,products,1,35899
25654,37032,skills,1,3400
25655,37032,materials,1,2867
25656,37032,materials,1,2868
25657,37032,materials,1,2869
25658,37032,materials,1,2871
25659,37032,materials,1,2875
25660,37032,materials,2,2870
25661,37032,materials,2,2872
25662,37032,materials,2,2876
25663,37032,materials,75,40
25664,37032,materials,175,39
25665,37032,materials,375,38
25666,37032,materials,2000,37
25667,37032,materials,17500,36
25668,37032,materials,50000,35
25669,37032,materials,250000,34
25670,37033,products,1,35900
25671,37033,skills,1,22242
25672,37033,materials,3,2867
25673,37033,materials,3,2868
25674,37033,materials,3,2869
25675,37033,materials,3,2871
25676,37033,materials,3,2875
25677,37033,materials,7,2870
25678,37033,materials,7,2872
25679,37033,materials,7,2876
25680,37033,materials,300,40
25681,37033,materials,700,39
25682,37033,materials,1500,38
25683,37033,materials,8000,37
25684,37033,materials,70000,36
25685,37033,materials,200000,35
25686,37033,materials,1000000,34
25687,37034,products,1,45009
25688,37034,skills,1,3400
25689,37034,materials,5,2871
25690,37034,materials,5,2875
25691,37034,materials,5,2876
25692,37034,materials,10,2867
25693,37034,materials,10,2868
25694,37034,materials,10,2869
25695,37034,materials,10,2870
25696,37034,materials,10,2872
25697,37034,materials,250,40
25698,37034,materials,350,39
25699,37034,materials,1000,38
25700,37034,materials,10000,37
25701,37034,materials,75000,36
25702,37034,materials,250000,35
25703,37034,materials,1500000,34
25704,37037,products,1,35938
25705,37037,skills,1,22242
25706,37037,materials,750,40
25707,37037,materials,1750,39
25708,37037,materials,3750,38
25709,37037,materials,20000,37
25710,37037,materials,175000,36
25711,37037,materials,500000,35
25712,37037,materials,2500000,34
25713,37038,products,1,35966
25714,37038,skills,1,3400
25715,37038,materials,150,40
25716,37038,materials,350,39
25717,37038,materials,750,38
25718,37038,materials,4000,37
25719,37038,materials,35000,36
25720,37038,materials,100000,35
25721,37038,materials,500000,34
25722,37039,products,1,35958
25723,37039,skills,1,22242
25724,37039,materials,300,40
25725,37039,materials,700,39
25726,37039,materials,1500,38
25727,37039,materials,8000,37
25728,37039,materials,70000,36
25729,37039,materials,200000,35
25730,37039,materials,1000000,34
25731,37040,products,1,35967
25732,37040,skills,1,3400
25733,37040,materials,150,40
25734,37040,materials,350,39
25735,37040,materials,750,38
25736,37040,materials,4000,37
25737,37040,materials,35000,36
25738,37040,materials,100000,35
25739,37040,materials,500000,34
25740,37041,products,1,35940
25741,37041,skills,1,3400
25742,37041,materials,450,40
25743,37041,materials,1050,39
25744,37041,materials,2250,38
25745,37041,materials,12000,37
25746,37041,materials,105000,36
25747,37041,materials,300000,35
25748,37041,materials,1500000,34
25749,37042,products,1,35951
25750,37042,skills,1,22242
25751,37042,materials,300,40
25752,37042,materials,700,39
25753,37042,materials,1500,38
25754,37042,materials,8000,37
25755,37042,materials,70000,36
25756,37042,materials,200000,35
25757,37042,materials,1000000,34
25758,37043,products,1,35924
25759,37043,skills,1,3400
25760,37043,materials,1200,40
25761,37043,materials,2800,39
25762,37043,materials,6000,38
25763,37043,materials,32000,37
25764,37043,materials,280000,36
25765,37043,materials,800000,35
25766,37043,materials,4000000,34
25767,37044,products,1,35925
25768,37044,skills,1,3400
25769,37044,materials,1200,40
25770,37044,materials,2800,39
25771,37044,materials,6000,38
25772,37044,materials,32000,37
25773,37044,materials,280000,36
25774,37044,materials,800000,35
25775,37044,materials,4000000,34
25776,37045,products,1,35962
25777,37045,skills,1,3400
25778,37045,materials,150,40
25779,37045,materials,350,39
25780,37045,materials,750,38
25781,37045,materials,4000,37
25782,37045,materials,35000,36
25783,37045,materials,100000,35
25784,37045,materials,500000,34
25785,37046,products,1,35957
25786,37046,skills,1,22242
25787,37046,materials,300,40
25788,37046,materials,700,39
25789,37046,materials,1500,38
25790,37046,materials,8000,37
25791,37046,materials,70000,36
25792,37046,materials,200000,35
25793,37046,materials,1000000,34
25794,37047,products,1,35921
25795,37047,skills,1,3400
25796,37047,materials,750,40
25797,37047,materials,1750,39
25798,37047,materials,3750,38
25799,37047,materials,20000,37
